ID,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.01,2014-04-09,7.4,-0.8,1.0,0.12038411453232876,13558.28900098801,4.0,0.0,1638.617,6177.076,940.77,0.0,0.0,0.0,346.654,2826.35,0.0,0.0,577.3589999999999,14.521800000000002
AS14.01,2014-04-10,7.4,-0.4,0.8,0.07896310519489107,9296.09899926186,7.0,0.0,715.355,4881.411,1858.893,0.0,1.059,23.195,107.91900000000001,1174.717,0.0,0.0,377.687,62.276599999999995
AS14.01,2014-04-11,7.0,-1.2,0.8,0.07998620207306052,10526.846000194553,0.0,0.0,3369.031,3336.592,1976.138,94.093,0.0,0.0,51.452,596.807,34.234,0.0,214.648,24.5808
AS14.01,2014-04-12,7.25,-0.75,0.75,0.07224906147031816,11750.809000968928,0.0,0.0,302.446,6595.083,2186.482,0.0,0.0,0.0,79.033,264.432,5.031,0.0,352.392,3.559
AS14.01,2014-04-13,8.0,-1.25,1.0,0.014021328954370726,2005.7509992122655,0.0,0.0,447.415,1096.795,249.392,82.413,0.0,0.0,94.209,34.501999999999995,0.0,0.0,0.0,6.1364
AS14.01,2014-04-14,7.2,-1.2,0.6,0.08388731446988419,17985.44799923897,1.0,1.0,961.581,6486.284,6265.556,89.32300000000001,0.0,0.0,145.096,2921.9849999999997,29.104,0.0,986.014,73.3874
AS14.01,2014-04-15,6.4,0.0,0.8,0.09011215278072526,13585.222998380666,8.0,1.0,1596.356,6224.231,944.5219999999999,13.043,0.0,0.0,110.41499999999999,4428.21,8.363,0.0,279.793,17.535800000000002
AS14.01,2014-04-16,7.2,0.75,0.5,0.11611033612712222,12522.47499895096,0.0,1.0,923.613,5175.016,426.734,0.0,0.0,0.0,40.784,1912.852,0.0,0.0,223.587,14.521800000000002
AS14.01,2014-04-17,6.6,-0.4,0.6,0.05691785667209682,15018.48000073434,2.0,0.0,552.201,11853.339,142.241,0.0,0.0,0.0,53.763,2107.146,0.0,0.0,49.718,20.6134
AS14.01,2014-04-18,6.8,-0.8,0.8,0.09403300669497609,13490.728999614706,1.0,0.0,1860.8980000000001,5341.657,774.354,119.163,0.0,0.0,47.789,1993.922,63.874,0.0,88.68,14.521800000000002
AS14.01,2014-04-19,7.8,-0.2,1.0,0.09943191172384026,13293.2480006218,1.0,0.0,946.1899999999999,2728.26,469.274,95.62899999999999,29.084,0.0,31.482,396.672,128.89,0.0,305.796,57.321000000000005
AS14.01,2014-04-20,7.25,-0.25,0.75,0.07481624304311596,8343.518000364307,2.0,2.0,897.086,4984.724,727.492,10.606,0.0,0.0,34.202,2237.742,0.0,0.0,121.035,1.8254000000000001
AS14.01,2014-04-21,7.6,-0.25,1.0,0.10204105896824717,3832.9909992218018,2.0,0.0,3442.2319999999995,2004.347,74.88,33.266,0.0,0.0,58.049,428.972,68.278,0.0,210.882,28.622799999999994
AS14.01,2014-04-22,7.4,0.2,1.0,0.09192955182229205,15490.269999265669,2.0,0.0,2212.954,11360.913,1101.017,38.452999999999996,0.0,0.0,63.16,1422.548,0.0,0.0,423.215,20.6134
AS14.01,2014-04-23,7.6,0.2,1.0,0.04598568913376553,14535.339999437334,1.0,0.0,1130.8419999999999,8928.472,347.427,18.051,0.0,0.0,42.397999999999996,526.598,0.0,0.0,246.944,20.6134
AS14.01,2014-04-24,7.6,-0.4,1.0,0.0509029881940343,22086.478000164043,1.0,0.0,1466.271,9692.133,4464.975,209.937,0.0,0.0,31.933,2688.536,51.184,0.0,716.197,2.8238
AS14.01,2014-04-25,7.2,-0.2,0.8,0.10906106363682745,13973.941999673845,2.0,1.0,817.613,7279.144,650.832,21.070999999999998,0.0,0.0,68.84700000000001,2227.694,63.315999999999995,0.0,347.974,3.0158
AS14.01,2014-04-26,7.6,-0.2,1.0,0.21424877162423497,15482.018999338148,3.0,4.0,864.519,2567.857,125.556,27.266999999999996,0.0,0.0,46.205,2368.377,470.77299999999997,3.148,315.76300000000003,54.5914
AS14.01,2014-04-27,7.5,0.0,1.0,0.030478923798963695,5700.562000036243,0.0,0.0,1291.314,2431.498,1510.221,0.0,0.0,0.0,1056.684,27.47,0.0,0.0,60.338,38.1564
AS14.01,2014-04-28,7.6,-0.8,0.8,0.0196753225383989,10807.829999685284,2.0,0.0,1312.001,4697.372,1548.438,465.253,0.0,0.0,72.584,2423.933,0.0,0.0,380.193,10.3452
AS14.01,2014-04-29,7.0,-0.25,1.0,0.10275824852950448,7873.291999101639,0.0,0.0,5289.913,3834.645,1562.533,0.0,333.305,0.0,40.472,411.485,41.982,0.0,410.436,39.036
AS14.01,2014-04-30,7.8,-0.4,0.75,0.15105145904074724,9175.6049990654,1.0,0.0,844.963,3550.618,504.86199999999997,375.022,921.1328,0.0,185.783,89.166,272.798,0.0,112.295,82.74199999999999
AS14.01,2014-05-01,8.0,-0.4,1.0,0.03706526814765703,15516.951998472214,7.0,4.0,1876.1129999999998,8191.41,470.866,1321.104,46.9482,28.098,44.43,4918.942,0.0,0.0,269.56899999999996,3.0140000000000002
AS14.01,2014-05-02,7.6,-0.2,1.0,0.07734101929677568,15088.519000768661,1.0,0.0,795.436,7925.918,352.88800000000003,1069.748,200.17000000000002,463.0604,32.443,771.266,0.0,0.0,11.083,20.6134
AS14.01,2014-05-03,8.0,-0.2,1.0,0.07174088489517204,8186.036000728605,1.2,1.0,753.2570000000001,4539.776,2761.95,296.313,332.3456,55.3876,40.569,205.602,143.631,30.102,125.605,70.80539999999999
AS14.01,2014-05-04,8.0,-0.5,1.0,0.13619180837703837,5889.194999456405,1.0,2.6,1758.438,3381.6890000000003,928.406,6.420399999999999,72.0922,24.7714,35.525,494.67699999999996,18.085,52.1246,0.0,15.006
AS14.02,2014-03-16,6.333333333333333,0.0,0.0,0.087581171948305,4902.626999616626,4.0,1.0,2437.0460000000003,3151.8289999999997,88.392,68.23679999999999,32.3892,37.6262,408.106,181.591,0.0,8.456399999999999,67.4672,30.727200000000003
AS14.02,2014-03-17,6.75,0.5,0.5,0.1680684149503257,10159.769001245493,4.0,0.0,1229.347,4518.116,2511.178,24.1322,384.6856,10.8646,103.699,103.02799999999999,0.0,158.11599999999999,92.9946,72.0102
AS14.02,2014-03-18,8.2,0.6,0.8,0.21948438425543756,4512.4710013866425,15.0,1.0,2604.5209999999997,3933.081,88.943,43.4262,12.4282,22.5414,88.72200000000001,212.364,0.0,10.7016,12.125200000000001,21.161
AS14.02,2014-03-19,6.8,0.4,0.4,0.31563175685064315,8182.757000207905,5.0,1.0,1554.558,2596.989,196.139,82.659,295.1532,6.679400000000001,105.536,47.815,567.165,4.8566,147.12219999999996,87.554
AS14.02,2014-03-20,7.25,-0.5,0.75,0.23902496021034736,4360.33400130272,10.0,1.0,1777.977,2154.371,148.18,69.42360000000001,67.97380000000001,26.842000000000002,86.857,131.598,0.0,33.433800000000005,123.874,6.634600000000001
AS14.02,2014-03-21,7.5,-0.75,0.75,0.28962792490010747,11155.850999116892,10.0,1.0,2230.303,2858.446,459.604,78.38180000000001,301.05920000000003,1192.1916,37.944,388.021,442.296,233.3784,269.8538,85.25219999999999
AS14.02,2014-03-22,6.5,-1.0,-0.5,0.44604368683290135,7589.562002897266,25.0,1.0,1930.2659999999998,1852.256,662.911,12.012599999999999,145.38,36.8156,43.204,408.66700000000003,780.617,574.4258,464.1115999999999,24.8692
AS14.02,2014-03-23,6.25,-1.0,0.0,0.26969715703353236,4528.527000665666,8.0,1.0,894.506,1839.8990000000001,388.098,34.749,269.85859999999997,141.8614,61.865,171.994,1263.189,116.05080000000001,20.461000000000002,6.2134
AS14.02,2014-03-24,6.4,0.2,-0.2,0.15612466250149995,2766.6489994525905,5.0,0.0,1073.496,3012.181,532.013,70.6272,53.540800000000004,43.6546,81.80799999999999,232.801,0.0,0.0,0.9311999999999999,6.2134
AS14.02,2014-03-25,7.75,-1.25,0.75,0.23051365485645373,4637.388000011446,7.0,0.0,2806.931,2788.751,459.58899999999994,103.54839999999999,0.0,34.8012,50.375,148.447,0.0,28.713800000000003,82.729,15.1274
AS14.02,2014-03-26,7.2,-1.2,0.4,0.29395346240584214,6069.630000829696,5.0,0.0,1736.744,2533.8489999999997,767.145,1.6065999999999998,106.2622,33.2036,41.95,1562.023,0.0,111.83999999999999,13.1112,4.6288
AS14.02,2014-03-27,7.25,0.0,0.5,0.22884900892215096,5746.980998754502,3.0,0.0,2267.124,2997.043,490.78099999999995,90.2136,56.80799999999999,21.7284,731.8530000000001,81.366,0.0,0.0,67.163,19.634800000000002
AS14.02,2014-03-28,6.8,-0.6,0.6,0.26159832807813954,3969.580999135971,8.0,2.0,1053.115,1245.127,707.64,195.6736,59.535000000000004,329.969,125.66900000000001,2717.215,0.0,19.1676,0.0,11.8626
AS14.02,2014-03-29,7.25,-0.75,0.25,0.432469355060395,4403.242997646333,4.0,0.0,17416.280000000002,2141.489,1063.268,26.531,559.1886000000001,9.841199999999999,52.841,523.854,501.644,251.714,0.0,20.8474
AS14.02,2014-03-30,7.0,-1.0,0.75,0.24188730879396786,3937.0419988632193,10.0,1.0,772.787,1110.856,1278.594,94.9264,129.24259999999998,329.969,113.22800000000001,322.901,0.0,77.495,0.0,32.119600000000005
AS14.02,2014-03-31,7.2,-0.8,0.4,0.15637292366427655,4774.1459991931915,14.0,2.0,1186.299,2481.322,354.965,89.5086,122.06800000000001,134.92059999999998,81.741,2038.6310000000003,0.0,104.3368,0.0,7.044
AS14.02,2014-04-01,7.4,-0.2,0.8,0.26196053218905446,3297.737997055054,2.0,1.0,2790.014,1322.61,76.976,27.3498,143.9018,8.7618,186.413,191.121,345.20000000000005,116.756,0.0,0.0
AS14.02,2014-04-02,6.4,-0.6,-0.2,0.3191205617996335,6883.828001737594,2.0,0.0,1964.21,2942.423,1021.454,56.902,276.99440000000004,92.3434,128.744,317.901,0.0,8.4454,0.0,25.352
AS14.02,2014-04-03,5.75,-0.25,0.0,0.32250583990998866,6814.30000090599,2.0,0.0,1269.299,3595.431,548.787,55.69840000000001,284.32540000000006,4.647799999999999,56.132,122.42099999999999,318.294,0.0,0.0,31.3856
AS14.02,2014-04-04,6.4,-1.2,0.2,0.22727035660896047,3653.370000839234,5.0,0.0,1121.689,2809.436,809.728,81.527,102.09080000000002,2.4612000000000003,148.852,141.32,0.0,13.3714,0.0,0.0
AS14.02,2014-04-05,7.4,0.0,0.6,0.32191972248052525,13067.926001548763,9.0,1.0,1957.087,2309.659,794.484,60.13279999999999,32.815599999999996,21.5476,100.89699999999999,258.611,388.071,4.845000000000001,0.0,48.31
AS14.02,2014-04-06,4.5,-1.0,-1.25,0.21520952016085249,3649.9679985046396,6.0,0.0,576.385,1224.3220000000001,618.98,185.4074,177.80299999999997,4.0822,30.011000000000003,391.54200000000003,0.0,52.0952,0.0,31.760199999999998
AS14.02,2014-04-07,6.8,0.0,0.6,0.13652373439609958,6366.526998281479,2.0,0.0,1482.948,3761.1789999999996,737.9159999999999,19.579,41.745200000000004,40.2888,106.148,2008.184,0.0,82.183,0.0,2.4112
AS14.02,2014-04-08,6.25,-0.25,0.5,0.26195103762156396,4079.151999473574,10.0,1.0,1184.778,2265.855,193.47999999999996,75.44120000000001,98.0704,21.9326,134.434,636.253,0.0,46.8052,0.0,5.0948
AS14.02,2014-04-09,7.25,-0.5,0.25,0.24720984804489024,5757.426000595091,12.0,1.0,1427.022,2255.545,627.236,72.3034,146.5654,0.0,61.397,294.321,0.0,30.1164,0.0,24.7148
AS14.02,2014-04-10,7.25,0.25,0.75,0.2607506038432931,7844.238998651505,1.0,1.0,1303.452,2726.237,695.3240000000001,82.65899999999999,385.76419999999996,3.4712000000000005,141.214,566.807,525.1129999999999,8.4454,2.045,81.5372
AS14.02,2014-04-11,6.5,-0.5,0.5,0.4244814273084369,5810.030001163483,7.0,1.0,1548.192,2343.793,700.7239999999999,72.3034,69.438,18.1018,136.128,319.645,630.929,30.116400000000006,0.0,21.1892
AS14.02,2014-04-12,6.0,-2.0,-1.0,0.3783017333120427,3658.819001197815,6.0,1.0,1826.668,1516.7669999999998,0.0,39.9594,105.4064,87.606,11.016,157.19199999999998,362.185,36.1562,6.986,6.1522
AS14.02,2014-04-13,7.2,-0.6,0.4,0.28982011828279997,2174.8709976673135,1.0,0.0,510.913,855.219,371.52000000000004,50.482600000000005,270.7178,33.507,79.112,123.071,159.646,190.9308,0.0,0.0
AS14.02,2014-04-14,8.0,0.75,1.0,0.18707405017212794,2773.0430009365086,8.0,7.0,809.972,1822.477,95.772,61.16180000000001,26.7272,42.647,21.182,56.817,38.976,0.0,84.488,2.6222000000000003
AS14.02,2014-04-15,7.25,-0.5,0.5,0.1736288831786874,701.2870004177095,14.0,1.0,98.266,445.91700000000003,19.658,4.42,0.0,5.6486,15.363600000000002,25.386000000000003,11.953,168.64960000000002,0.0,0.0
AS14.02,2014-04-16,6.666666666666667,-0.3333333333333333,0.3333333333333333,0.3532763532763534,109.28399968147278,16.0,1.0,125.13300000000001,0.0,0.0,0.0,190.649,1.8077999999999999,10.1318,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-04-17,6.5,0.25,0.0,0.4700854700854705,41.23499965667722,10.0,7.0,2.007,37.601,1.0310000000000001,0.0,190.649,0.0,10.4968,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-04-18,6.5,0.0,0.0,0.00865093768905022,0.0,3.0,0.0,0.0,0.0,0.0,0.0,113.93499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-04-19,5.666666666666667,-0.6666666666666666,-0.3333333333333333,0.5,187.3220000267031,1.0,0.0,10.09,72.34100000000001,0.0,0.0,190.649,1.8077999999999999,12.5054,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-04-20,5.0,-0.6666666666666666,0.0,0.03546798029556654,0.0,9.0,3.0,0.0,0.0,0.0,0.0,113.93499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-04-21,5.5,-0.5,-0.5,0.03722236626047882,0.0,8.0,0.0,1.3288,0.0,0.0,0.0,113.93499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-04-22,5.666666666666667,-1.3333333333333333,-0.3333333333333333,0.075,13.08000016212468,15.0,2.0,11.2904,1.2196,4.0174,0.0,113.93499999999999,1.4342000000000001,5.8128,106.887,0.0,0.0,0.0,0.0
AS14.02,2014-04-23,5.5,0.0,0.5,0.142857142857143,5652.214599657058,7.0,1.0,1687.6946,1831.461,526.6732,20.6088,526.4486,19.043799999999997,63.92399999999999,1806.2346000000002,178.04000000000002,13.7728,69.0524,10.8704
AS14.02,2014-04-24,7.0,-0.5,-0.5,0.0344827586206897,6585.130199480055,9.4,1.8,2568.9066,2602.9608,864.1372000000001,34.133799999999994,839.2118,1.4132,36.4678,976.9797999999998,228.54899999999998,111.5624,136.66559999999998,10.142
AS14.02,2014-04-25,9.0,-1.0,1.0,0.2674577391569509,11373.698200368879,1.6,0.8,545.8815999999999,7156.3958,2680.2007999999996,15.046000000000001,619.4979999999999,48.06099999999999,198.74899999999997,1005.9110000000001,114.79339999999999,2.8129999999999997,35.7494,6.391
AS14.03,2014-03-21,9.0,1.0,2.0,0.0612714865775998,1664.9540009498598,5.0,2.0,168.055,1724.739,946.0169999999999,30.131999999999998,32.7356,10.046,543.588,203.8312,8.604800000000001,40.379,3.0296,5.0924
AS14.03,2014-03-22,7.8,0.8,1.0,0.1913883086450861,2643.5370004177103,8.0,1.0,482.08799999999997,458.495,3915.524,1.6118,156.66479999999999,0.0,89.216,880.5702000000001,168.545,119.4414,4.35,0.0
AS14.03,2014-03-23,8.2,-0.2,1.2,0.1002466983942117,5048.337000608444,1.0,1.0,492.576,1503.122,1741.3909999999998,36.364,136.8632,161.998,251.529,1292.8154,275.40500000000003,29.8482,0.0,44.854
AS14.03,2014-03-24,7.8,-0.6,1.4,0.090740222421567,6248.045999526978,3.0,0.0,92.246,2282.336,3908.043,105.21700000000001,113.07159999999999,125.325,851.0169999999999,574.5296000000001,0.0,11.064,5.136,0.0
AS14.03,2014-03-25,7.8,-0.4,1.2,0.13276828552349199,3791.1120002269754,6.0,1.0,1044.4950000000001,1305.098,1351.416,447.543,157.316,141.076,133.63,739.6336,0.0,47.324,28.843000000000004,0.0
AS14.03,2014-03-26,8.25,0.5,1.0,0.0911532011403041,3985.9769988059993,1.0,0.0,118.63900000000001,1294.789,2355.873,87.141,163.6764,20.684,72.68,116.74319999999997,12.84,7.649,0.0,0.0
AS14.03,2014-03-27,7.75,0.25,0.5,0.10319575369873081,3275.6320016384116,3.0,1.0,588.336,931.662,1653.757,0.0,229.996,13.437,60.032,857.7593999999999,0.0,0.0,17.490000000000002,0.0
AS14.03,2014-03-28,8.0,-0.5,1.5,0.10467928797906652,3250.4419982433324,3.0,0.0,277.526,940.879,3351.791,0.0,186.0658,46.206,246.376,970.0013999999999,0.0,63.787000000000006,7.045,0.0
AS14.03,2014-03-29,8.6,-0.2,1.6,0.16337733775865063,2261.391000509263,0.0,1.0,19.31,152.928,2529.228,49.371,104.05019999999999,0.0,104.425,533.7452000000001,0.0,0.0,0.0,0.0
AS14.03,2014-03-30,8.4,-0.2,1.0,0.16465071526667882,3568.718999385834,1.0,0.0,12.869,1223.623,2039.814,0.0,251.0942,26.284,186.054,634.4842000000001,0.0,35.267,0.0,31.955000000000002
AS14.03,2014-03-31,7.4,0.4,0.6,0.08363358459550868,9398.24399995804,3.0,1.0,2044.9959999999999,4412.685,1699.4679999999998,77.491,233.6062,0.0,98.786,2070.7284,0.0,0.0,5.16,72.8232
AS14.03,2014-04-01,7.6,0.4,0.4,0.097414340146311,3205.7939994335175,2.0,0.0,543.663,711.798,1626.554,58.641,186.0658,62.489999999999995,203.234,701.1118,0.0,0.0,0.0,0.0
AS14.03,2014-04-02,7.4,0.2,0.6,0.0786881382869165,3364.2400007247934,2.0,0.0,854.1980000000001,820.558,1981.5040000000001,65.43900000000001,229.996,18.698999999999998,98.842,955.0714,54.144999999999996,0.0,0.0,6.572799999999999
AS14.03,2014-04-03,7.8,0.0,1.0,0.08363645439998374,2312.74599981308,1.0,0.0,19586.766,685.184,2093.16,72.103,559.1886000000001,0.0,91.237,589.4018,0.0,20.192,29.197000000000003,20.8474
AS14.03,2014-04-04,7.8,0.2,1.4,0.0871065604162596,3231.4439988136282,0.0,3.0,617.093,804.0909999999999,1371.565,47.284,227.6008,6.163,902.6700000000001,622.0688,0.0,315.509,0.0,0.0
AS14.03,2014-04-05,7.6,1.2,1.0,0.11442793762963631,3852.6619989871942,6.0,0.0,263.059,1110.404,2295.814,0.0,230.28119999999998,106.48599999999999,60.862,568.3693999999999,19.695999999999998,0.0,0.0,9.270199999999999
AS14.03,2014-04-06,6.8,0.2,0.8,0.07677201548523706,6028.54899859429,0.0,0.0,11.062999999999999,730.343,4234.2,0.0,169.004,0.0,1024.593,162.6708,0.0,23.094,0.0,8.331399999999999
AS14.03,2014-04-07,7.4,0.2,1.0,0.14406393678902962,5035.644999742507,2.0,0.0,596.011,1787.445,2513.812,88.197,100.041,124.68100000000001,72.082,347.0772,0.0,82.764,0.0,24.5706
AS14.03,2014-04-08,7.4,0.4,1.2,0.1038308889653645,4475.89199995995,2.0,1.0,873.53,683.364,1307.637,27.089,129.4314,1494.864,70.913,1909.6964,0.0,11.128,0.0,6.1522
AS14.03,2014-04-09,7.8,0.6,1.0,0.0921222333052219,1773.7219996452325,0.0,0.0,23.843000000000004,763.865,984.36,31.735,19.998600000000003,16.27,74.42,213.0302,0.0,50.254,0.0,2.8132
AS14.03,2014-04-10,7.4,0.4,1.0,0.1080663991151945,7018.261001348492,0.0,2.0,103.68900000000001,1778.979,2776.328,0.0,82.53399999999999,5.217,95.092,13.22,0.0,2239.937,0.0,13.8156
AS14.03,2014-04-11,7.6,0.2,1.0,0.12018808327176551,4983.920999288563,0.0,0.0,102.15899999999999,1698.898,3128.489,17.149,74.02360000000002,9.16,354.092,0.0,0.0,28.343,4.513,11.85
AS14.03,2014-04-12,7.666666666666667,0.3333333333333333,1.0,0.12703734227128452,2492.8179993629456,6.0,0.0,19477.058999999997,229.648,12054.726,0.0,559.1886000000001,0.0,1072.477,0.0,0.0,21.096,9.33,22.252599999999997
AS14.03,2014-04-13,7.4,0.2,1.0,0.07813754216620179,7752.552998781202,1.0,1.0,1391.461,2391.052,3217.934,0.0,363.3712,643.756,4335.307,0.0,0.0,0.0,0.0,8.331399999999999
AS14.03,2014-04-14,7.0,0.0,0.8,0.09289626571780712,4230.447000265119,0.0,1.0,1808.078,3571.217,1152.6689999999999,28.19,24.246,8.073,58.008,41.364999999999995,0.0,11.226,17.303,11.1208
AS14.03,2014-04-15,7.6,0.2,0.8,0.11955499852139129,3964.784998178483,6.0,0.0,726.5,2245.302,1850.042,0.0,151.7788,6.025,100.23500000000001,0.0,0.0,12.082,0.0,0.0
AS14.03,2014-04-16,8.0,0.8,1.0,0.11476816921494709,5334.56700015068,2.0,0.0,244.239,1454.301,3481.064,18.113,162.13240000000002,33.186,175.38,0.0,0.0,38.227999999999994,7.662,2.8792
AS14.03,2014-04-17,7.25,0.25,0.75,0.14085924635236632,5006.50600028038,4.0,2.0,1816.36,2048.286,1159.785,172.576,32.3892,0.0,167.096,0.0,0.0,101.287,31.331,36.789
AS14.03,2014-04-18,7.5,0.0,1.0,0.07387608289940913,6253.73700046539,6.0,0.0,1751.578,1206.113,4304.597,0.0,144.3132,183.844,47.282,0.0,0.0,18.267,7.954,20.189600000000002
AS14.03,2014-04-19,7.8,0.6,0.8,0.20822977708940202,1441.918000221252,4.0,1.0,117.624,1155.189,66.705,0.0,0.0,0.0,53.494,0.0,69.034,0.0,0.0,6.9384
AS14.03,2014-04-20,7.5,0.25,1.0,0.1468526372239469,3489.126999378204,3.0,2.0,489.67199999999997,993.986,1528.4879999999998,0.0,115.0122,0.0,49.111,0.0,26.617,225.16000000000003,0.0,12.9638
AS14.03,2014-04-21,7.4,0.2,1.0,0.02084580503077148,6019.938000440604,3.0,0.0,723.0600000000001,242.136,4016.524,23.194,113.7596,0.0,1681.297,0.0,167.219,0.0,5.461,18.439999999999998
AS14.03,2014-04-22,7.6,0.4,0.8,0.09285561446082308,3493.3910002708435,0.0,0.0,126.094,1806.502,2342.385,0.0,177.803,39.548,73.491,0.0,0.0,23.108,0.0,25.7856
AS14.03,2014-04-23,7.0,0.6,0.8,0.1203897193369119,4272.427999734879,0.0,1.0,145.374,1479.562,2393.742,159.123,149.178,0.0,58.527,0.0,0.0,24.156,0.0,18.241
AS14.03,2014-04-24,7.4,-0.2,1.0,0.10600109223606825,4893.604000329971,0.0,0.0,115.675,2815.141,1748.107,52.354,89.20240000000001,0.0,159.014,0.0,0.0,17.439,0.0,18.0704
